frame1,426990.0
frame2,363611.0
frame3,404909.0
frame4,404518.0
frame5,347721.0
frame6,442569.0
frame7,458840.0
frame8,427203.0
frame9,423496.0
frame10,394387.0
frame11,475226.0
frame12,389385.0
frame13,390512.0
frame14,410031.0
frame15,460817.0
frame16,475116.0
frame17,420307.0
frame18,456753.0
